"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000070570.6",602.521299609322,-8.81233803645964,0.376291652239768,-23.4189038848105,4.83632558991434e-96,8.3678105356698e-92,"Slc17a7"
"ENSMUSG00000027347.20",370.249413250906,-9.38725466715152,0.426948161193659,-21.9868722256742,3.21079389765653e-86,2.77765780086266e-82,"Rasgrp1"
"ENSMUSG00000030235.18",95.5229949428131,-6.86910711015257,0.305012984383212,-22.5207039105009,8.211816852493e-83,4.73602850606113e-79,"Slco1c1"
"ENSMUSG00000024617.17",1419.96813973961,-9.06190681115734,0.439073787969255,-20.6386877546693,1.343862910335e-75,5.81287901865403e-72,"Camk2a"
"ENSMUSG00000003469.10",360.397546704271,-7.07796920326347,0.363144468740949,-19.4907807016953,3.51922855726658e-63,1.21779384995653e-59,"Phyhip"
"ENSMUSG00000032936.14",233.650266958501,-7.44045202188648,0.404762215417511,-18.3822791221055,2.62862910248694e-57,7.58009012187152e-54,"Camkv"
"ENSMUSG00000053025.14",363.794149777921,-7.82770747751157,0.436553519050325,-17.9306938002468,1.94291055943207e-55,4.80231978561337e-52,"Sv2b"
"ENSMUSG00000026458.14",143.996255564052,-4.84086885945763,0.255463475159972,-18.9493580498201,2.16837844363006e-51,4.68966047896091e-48,"Ppfia4"
"ENSMUSG00000059213.8",581.623026498964,-8.18091859312991,0.479559887430186,-17.0592220232783,5.43134425569074e-51,1.04414575902179e-47,"Ddn"
"ENSMUSG00000027221.6",199.405489417296,-7.01142233454006,0.412583990351939,-16.9939272935899,2.17377177192543e-48,3.76105991978539e-45,"Chst1"
"ENSMUSG00000020154.11",164.889470176679,-5.21015275714989,0.289799160578057,-17.9784949920396,4.0369260822366e-48,6.34971773407798e-45,"Ptprb"
"ENSMUSG00000026090.17",204.609261191575,-6.62561789286615,0.392187486522459,-16.8940063631702,5.79095334212634e-47,8.34958956045583e-44,"Cracdl"
"ENSMUSG00000028655.12",61.9789559396629,-6.43996235795471,0.381549281705248,-16.8784549381741,2.01133316115684e-46,2.67692971956428e-43,"Mfsd2a"
"ENSMUSG00000061718.13",208.56249700973,-8.24770667513579,0.509305520169482,-16.1940256849978,2.95996265539461e-46,3.65809099025982e-43,"Ppp1r1b"
"ENSMUSG00000028528.18",362.466565119828,-6.30118687335222,0.376312857286094,-16.7445431410325,2.27693746929463e-45,2.62637147291572e-42,"Dnajc6"
"ENSMUSG00000046093.10",695.709861203645,-10.7513673068737,0.698962132756033,-15.3819023993197,1.54656983629181e-44,1.67242195672006e-41,"Hpcal4"
"ENSMUSG00000027296.8",111.333453169833,-4.6646300197897,0.264443552693084,-17.6394167007865,5.69867310307768e-44,5.79990835467353e-41,"Itpka"
"ENSMUSG00000019828.14",67.1824513024556,-6.70342490903303,0.412201698487646,-16.2624873541949,7.67604093109468e-44,7.37838112165557e-41,"Grm1"
