"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000040675.18",3730.33244673185,-2.33746673025128,0.114616851624096,-20.3937440012519,1.90031889037632e-92,3.28793174412912e-88,"Mthfd1l"
"ENSMUSG00000079009.9",89.9721336078915,-4.09405410124297,0.207288736084191,-19.7504899618866,7.9443360831367e-87,6.87264514552156e-83,"Zfp1004"
"ENSMUSG00000028207.19",7400.89490140966,-1.36676904734592,0.0710990655938249,-19.2234459894875,2.35591631382425e-82,1.35873546872624e-78,"Asph"
"ENSMUSG00000095930.2",738.546129491633,2.07514655123624,0.110594690258174,18.7635278546554,1.50098520263865e-78,6.49251149401348e-75,"Nim1k"
"ENSMUSG00000097023.11",314.88741819457,3.91114812878315,0.208931279432948,18.7197825974083,3.41542261702893e-78,1.18187284239669e-74,"Mir9-3hg"
"ENSMUSG00000040380.16",157.48391842706,-4.68947643073444,0.251970555675458,-18.6112080364444,2.60673389760096e-77,7.51695164938197e-74,"Cbln3"
"ENSMUSG00000020932.15",6348.12593395947,5.94612171275856,0.320288360353439,18.5649010354201,6.18008562661559e-77,1.52754059302433e-73,"Gfap"
"ENSMUSG00000100807.5",608.090974567339,-3.76645158013702,0.210006112766494,-17.9349616566873,6.29070728904792e-72,1.36052271893884e-68,"Gm29521"
"ENSMUSG00000050335.18",1115.71038481597,6.69604461737922,0.37576592289917,17.8197228894968,4.96820039736788e-71,9.55108925280656e-68,"Lgals3"
"ENSMUSG00000026564.10",91.2072653449427,-4.80327066372546,0.271498692788897,-17.6916898360915,4.85959788939571e-70,8.26104812259025e-67,"Styxl2"
"ENSMUSG00000034687.9",8103.86806778754,-5.08082638214889,0.287258237948828,-17.6873130547225,5.25208238056252e-70,8.26104812259025e-67,"Fras1"
"ENSMUSG00000041000.9",5268.61942137577,-1.67558794417687,0.0948684968930959,-17.6622166372577,8.1956938175751e-70,1.18168245359737e-66,"Trim62"
"ENSMUSG00000015568.17",1956.37945534642,6.80916023297335,0.385957511787536,17.642253421723,1.16712437466502e-69,1.55335276388108e-66,"Lpl"
"ENSMUSG00000022037.16",5698.40787815745,3.91867589270635,0.222965884311469,17.5752263841055,3.81365062158421e-69,4.71312736104643e-66,"Clu"
"ENSMUSG00000040552.9",397.149237755807,7.62868656413013,0.435324411856292,17.5241414364984,9.37459955572715e-69,1.08132881008794e-65,"C3ar1"
"ENSMUSG00000016179.12",1104.22369445791,-3.55472504798752,0.204525916237372,-17.3803159686713,1.16310891726119e-67,1.25775690540332e-64,"Camk1g"
"ENSMUSG00000006522.18",327.943468458748,5.8996575429346,0.345475189166859,17.0769355598649,2.20394004973948e-65,2.19073858060064e-62,"Itih3"
"ENSMUSG00000069516.9",5453.04931210124,5.85205475807656,0.342726928884297,17.0749779631474,2.27911770031277e-65,2.19073858060064e-62,"Lyz2"
"ENSMUSG00000042284.11",6508.22016149051,-3.56173532724305,0.209772243608052,-16.9790591261347,1.1735229066288e-64,1.06864701739429e-61,"Itga1"
"ENSMUSG00000027796.3",144.627784202343,2.64879646547709,0.156099431164094,16.9686490573603,1.40118507321868e-64,1.21216520684148e-61,"Smad9"
"ENSMUSG00000037747.10",2707.51175031034,2.94648584692438,0.174473889767807,16.8878326198013,5.52973445007661e-64,4.55597454548693e-61,"Phyhipl"
"ENSMUSG00000032294.18",72610.1064810767,-1.39042673651614,0.0824579749548625,-16.8622469479424,8.52842535256427e-64,6.70721888409396e-61,"Pkm"
"ENSMUSG00000031980.11",1576.47961323563,4.80160715067849,0.285747733301661,16.8036578810215,2.2944728024498e-63,1.72604210556463e-60,"Agt"
"ENSMUSG00000040747.10",308.050510626985,7.43301815391278,0.444795838742041,16.7110784465399,1.08849033713111e-62,7.84710825543437e-60,"Cd53"
"ENSMUSG00000037820.16",241.185505156627,4.04845000329854,0.242399996086643,16.7015266858811,1.27753705485791e-62,8.84157844926066e-60,"Tgm2"
"ENSMUSG00000052397.9",3052.30498158564,-3.0474656087912,0.183042342700714,-16.6489652821698,3.07879465446928e-62,2.04881942737029e-59,"Ezr"
"ENSMUSG00000020053.19",341.549080569896,8.71291863914514,0.523655201718859,16.63865576155,3.65736487817e-62,2.34369359711471e-59,"Igf1"
"ENSMUSG00000029999.15",1137.09818265904,3.34312590898472,0.201838625610994,16.5633604512744,1.28227921784509e-61,7.92356965255565e-59,"Tgfa"
"ENSMUSG00000023809.12",2712.92896235739,-1.98139261933376,0.119660538249643,-16.5584464880148,1.39140412617993e-61,8.20003327132352e-59,"Rps6ka2"
"ENSMUSG00000030604.10",552.897006538886,1.0033422242634,0.0605987431731319,16.5571457711067,1.42180671679404e-61,8.20003327132352e-59,"Zfp626"
"ENSMUSG00000030579.11",352.732369120582,7.29034352319795,0.440605962838084,16.5461753541385,1.70602322457245e-61,9.52181091340403e-59,"Tyrobp"
"ENSMUSG00000063558.5",1044.91534156799,-2.39081569631144,0.145855470582188,-16.391676546436,2.19311466606411e-60,1.18578968600754e-57,"Aox1"
"ENSMUSG00000034265.9",336.266165004251,1.46380772736285,0.0897289557531206,16.3136605689512,7.89182958284901e-60,4.13771016492283e-57,"Zdhhc14"
"ENSMUSG00000027544.17",205.762552122022,4.28306128712772,0.263084104519989,16.2801979045537,1.36427030108524e-59,6.94253080864024e-57,"Nfatc2"
"ENSMUSG00000037016.12",1188.84513690144,-3.00402872704901,0.185062883907547,-16.2324754895192,2.97226761387488e-59,1.46931926443609e-56,"Frem2"
"ENSMUSG00000016256.11",920.976541362937,7.04114577299683,0.435442342276602,16.1700989760986,8.1966561666611e-59,3.93940402765473e-56,"Ctsz"
"ENSMUSG00000035107.14",3752.22737330261,-1.44968759398737,0.0901344353574341,-16.0836154155572,3.32400862547036e-58,1.55437830372671e-55,"Dcbld2"
"ENSMUSG00000038296.15",949.659256626188,-2.51404016980209,0.156584038274069,-16.0555328468522,5.22879407640099e-58,2.38075250289184e-55,"Galnt18"
"ENSMUSG00000068923.15",14332.0883228953,1.69240678868056,0.105681004276754,16.0142950974287,1.0155105261191e-57,4.50522131356735e-55,"Syt11"
"ENSMUSG00000037331.16",8746.09555183859,-0.627977453218019,0.0393753371378992,-15.9484971777825,2.91835360208287e-57,1.26233385058094e-54,"Larp1"
"ENSMUSG00000041920.15",3028.51573300084,-2.1610573636249,0.135842513008959,-15.9085496561918,5.52792870707345e-57,2.33278591438499e-54,"Slc16a6"
"ENSMUSG00000038147.15",276.525584888623,6.55003020350284,0.414576884524905,15.7993135845213,3.14522592535936e-56,1.29568330858494e-53,"Cd84"
"ENSMUSG00000021822.4",310.496041315076,6.27096311271924,0.397523149944506,15.7750891076272,4.61746005818317e-56,1.85793706806245e-53,"Plau"
"ENSMUSG00000024654.9",3826.25762924874,2.30326511761473,0.146964759002443,15.6722273642245,2.34225133442588e-55,9.21037104278104e-53,"Asrgl1"
"ENSMUSG00000096937.3",804.206522622536,-3.19720012173239,0.204524199136483,-15.6323805947229,4.38123960919852e-55,1.68453794929673e-52,"Gm10825"
"ENSMUSG00000027447.7",10102.5238318695,2.75098216859363,0.176320851009475,15.6021375398522,7.03970506342837e-55,2.64784732624864e-52,"Cst3"
"ENSMUSG00000002944.16",700.970085358293,7.12340113031058,0.45739104696854,15.5739846188999,1.09376089727138e-54,4.02643639246584e-52,"Cd36"
"ENSMUSG00000022382.16",864.714474727035,3.18466540421899,0.204629860864635,15.5630531671313,1.29758534254228e-54,4.67725449930551e-52,"Wnt7b"
"ENSMUSG00000030701.18",1477.41295016465,3.72218275012983,0.239783662981534,15.523087369036,2.4211599717803e-54,8.54916527178423e-52,"Plekhb1"
"ENSMUSG00000030376.9",1007.15742324707,3.76901498411332,0.242908099639915,15.516217819416,2.69473214605952e-54,9.32485111822437e-52,"Slc8a2"
"ENSMUSG00000049723.15",981.754692682277,7.52157793794394,0.485292105581541,15.4990733445593,3.51931296846362e-54,1.19394417608544e-51,"Mmp12"
"ENSMUSG00000021998.17",489.44863160488,5.83778686944652,0.378436242993765,15.4260776485478,1.09315091827357e-53,3.63724945922485e-51,"Lcp1"
"ENSMUSG00000043903.5",947.227041048354,-2.0288093899244,0.131750487095692,-15.3988758193421,1.6653947847445e-53,5.43672840861308e-51,"Zfp469"
"ENSMUSG00000079355.6",351.822650665432,-5.17626030533796,0.336799506148193,-15.3689664350647,2.64352675313748e-53,8.47005553384901e-51,"Ackr4"
"ENSMUSG00000020101.15",219.132981876893,6.04780395678624,0.393976223329013,15.3506826013093,3.50479096211974e-53,1.10254351321083e-50,"Vsir"
"ENSMUSG00000037010.8",3774.37165779572,-3.52605018856541,0.229752135081808,-15.3471922570377,3.69850788366055e-53,1.14270684648384e-50,"Apln"
"ENSMUSG00000028707.16",60.2080824666175,-4.27141195907859,0.280371656936762,-15.2348208294179,2.07695719875686e-52,6.30447604436689e-50,"Dmbx1"
"ENSMUSG00000023992.15",265.654682767758,7.47756966287359,0.491373589969977,15.2176873472798,2.69904618250777e-52,8.05153397409473e-50,"Trem2"
"ENSMUSG00000044080.10",716.294506189416,3.40738151552078,0.22428581707056,15.1921399222887,3.98688734994406e-52,1.16917160896156e-49,"S100a1"
"ENSMUSG00000031486.16",822.878609977445,-2.37486412374823,0.156483186273243,-15.1764811307035,5.06220043983187e-52,1.45976986683285e-49,"Adgra2"
"ENSMUSG00000111696.2",48.9517171553162,-3.38042551688448,0.223180042915381,-15.1466299258943,7.97525851623789e-52,2.262097095868e-49,"Gm47932"
