"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000003469.10",356.934987400063,-8.92634698098344,0.360017346650612,-24.794213567843,9.99149806788423e-108,1.36603761584113e-103,"Phyhip"
"ENSMUSG00000026458.14",143.066324538633,-6.60249938386135,0.257322354160541,-25.658475748835,2.12388008819572e-105,1.4518844282906e-101,"Ppfia4"
"ENSMUSG00000024617.17",1405.92453022212,-10.1377007199675,0.430383932453801,-23.5550167083799,2.44335469178565e-100,1.11351817820311e-96,"Camk2a"
"ENSMUSG00000070570.6",598.438542275801,-8.29425491906922,0.365016288278829,-22.7229720574371,3.84295536865122e-89,1.31352214500499e-85,"Slc17a7"
"ENSMUSG00000059213.8",576.10987940815,-10.1230736926158,0.478647497863154,-21.1493295960152,2.70807072530843e-81,7.40494859128336e-78,"Ddn"
"ENSMUSG00000058297.17",809.2220933082,-10.3880077520259,0.495946021209861,-20.9458435147526,3.25920956814727e-80,7.42665220261825e-77,"Spock2"
"ENSMUSG00000027347.20",367.082270303802,-8.66999507087204,0.408463853464788,-21.225856333012,5.75204603236717e-79,1.12345676220748e-75,"Rasgrp1"
"ENSMUSG00000030235.18",94.5860357562306,-6.50200011619256,0.294215051070759,-22.0994816292686,2.44720777786553e-78,4.18227809237218e-75,"Slco1c1"
"ENSMUSG00000027221.6",197.73157368551,-8.73306179657876,0.416545018484629,-20.9654692987308,3.09768294166035e-77,4.7057245753756e-74,"Chst1"
"ENSMUSG00000028528.18",359.887030338726,-7.83315119389658,0.371867677665881,-21.0643507471886,1.03728364537576e-75,1.41817419995774e-72,"Dnajc6"
"ENSMUSG00000030134.12",224.19728810642,-8.42530340144801,0.410805362799292,-20.5092342126127,2.50815906382827e-73,3.11741370187819e-70,"Rasgef1a"
"ENSMUSG00000027438.15",781.594453162312,-4.72808845746208,0.20903509630881,-22.6186345783639,1.89875863249733e-71,2.16331900195862e-68,"Napb"
"ENSMUSG00000004267.17",845.131914745967,-5.87780263796089,0.27484283543012,-21.3860500629835,8.99280427627185e-71,9.45766308193759e-68,"Eno2"
"ENSMUSG00000046447.4",1977.09651674641,-5.80819414319386,0.271213360373844,-21.4155900549581,1.26441930817974e-70,1.23479577010238e-67,"Camk2n1"
"ENSMUSG00000026678.11",339.718167274082,-8.9691728887365,0.451110662297333,-19.8824227364965,3.85448028424306e-70,3.2936534028857e-67,"Rgs5"
"ENSMUSG00000032936.14",231.235820901487,-8.0177541460296,0.397238689671448,-20.1837191454362,3.80903535010701e-70,3.2936534028857e-67,"Camkv"
"ENSMUSG00000095115.3",96.1566546820698,-11.1405090335318,0.575082841335114,-19.3720073575278,6.85827602736704e-70,5.51566763800954e-67,"Itpripl2"
"ENSMUSG00000004187.12",331.517565050543,-5.30170232405885,0.246077785777004,-21.5448229401059,9.98628021081979e-69,7.58513461346268e-66,"Kifc2"
"ENSMUSG00000049422.8",121.024453132851,-9.99189903374091,0.522691538707342,-19.1162440824117,1.25914542248233e-66,9.06054537693599e-64,"Chchd10"
