"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000003469.10",452.584837806253,-8.9345548332901,0.379171755947739,-23.563344824981,1.55184645388312e-97,2.14899696933734e-93,"Phyhip"
"ENSMUSG00000026458.14",174.54244152964,-6.55754676997456,0.270026115691807,-24.2848613111888,2.00957508376853e-94,1.39142978800133e-90,"Ppfia4"
"ENSMUSG00000024617.17",1808.03018323983,-10.0830457335911,0.445522470295922,-22.6319577706009,1.08166299243286e-92,4.99295637307007e-89,"Camk2a"
"ENSMUSG00000059213.8",748.405548282025,-10.3925603788459,0.480567241958728,-21.6256113015261,2.28671032198003e-85,7.91659113469486e-82,"Ddn"
"ENSMUSG00000058297.17",1070.39705989551,-10.4871540490668,0.489162291942969,-21.4390075069185,4.27783945234787e-84,1.18479041472227e-80,"Spock2"
"ENSMUSG00000070570.6",758.769195461245,-8.2233684699897,0.378518886038898,-21.725120656581,1.73985992286156e-81,4.01559670196448e-78,"Slc17a7"
"ENSMUSG00000027221.6",250.365485146455,-8.54444231616513,0.396937283310454,-21.5259253172303,7.51437156017234e-81,1.48655739093238e-77,"Chst1"
"ENSMUSG00000030134.12",287.215979675013,-8.51586664181447,0.415994776919905,-20.4710902979777,2.88788320973634e-73,4.9989258360536e-70,"Rasgef1a"
"ENSMUSG00000095115.3",123.73777540847,-11.1264712294749,0.56809422676873,-19.5856086986859,2.24686033186542e-71,3.45716909729692e-68,"Itpripl2"
"ENSMUSG00000058624.14",222.690538527939,-9.1658341527747,0.459160412069117,-19.9621611790761,4.67845075679194e-71,6.47871860800547e-68,"Gda"
"ENSMUSG00000037820.16",303.850835803253,-6.58493773271208,0.315707923322083,-20.8576891685869,2.49470020361382e-70,3.1406007654222e-67,"Tgm2"
"ENSMUSG00000046447.4",2457.37789016442,-5.75832254324271,0.270415771273872,-21.2943295286235,1.31428643527008e-69,1.51668654630167e-66,"Camk2n1"
"ENSMUSG00000026678.11",432.671604155988,-9.02357002182131,0.456698010883356,-19.7582862346339,2.14100302430308e-69,2.28066229850377e-66,"Rgs5"
"ENSMUSG00000028528.18",473.523029828059,-7.80663091462961,0.390749227549597,-19.9786214897603,2.93770332109227e-68,2.90580825646327e-65,"Dnajc6"
"ENSMUSG00000038642.11",2385.28263175484,-10.9758312724224,0.573229739931959,-19.1473514157259,3.9249039228601e-68,3.62347130158444e-65,"Ctss"
"ENSMUSG00000030235.18",117.794267523047,-6.58577265692256,0.323831258541534,-20.3370504953211,5.69042992943144e-67,4.71661434916281e-64,"Slco1c1"
"ENSMUSG00000034116.18",106.148509047873,-11.097836147903,0.585449061932551,-18.9561088564552,5.79018225994857e-67,4.71661434916281e-64,"Vav1"
"ENSMUSG00000047250.14",96.8352483088988,-9.84320831968429,0.514293658366768,-19.139276091685,1.45074725951148e-66,1.11610822498417e-63,"Ptgs1"
"ENSMUSG00000027347.20",469.098825194405,-8.53492994429049,0.440565808572741,-19.3726562030319,7.06633671398135e-66,5.15024372711651e-63,"Rasgrp1"
"ENSMUSG00000015396.5",83.8561759218276,-11.2044715991285,0.599844321928109,-18.6789658408591,3.35332485473187e-65,2.32184212941635e-62,"Cd83"
"ENSMUSG00000020143.16",160.649579921323,-11.1777186130366,0.600103333202475,-18.6263231590238,8.12503419466793e-65,5.35787969179817e-62,"Dock2"
"ENSMUSG00000020101.15",303.690551312515,-9.42659493148514,0.49851995951883,-18.9091625149445,2.12980246779228e-64,1.34061384427216e-61,"Vsir"
"ENSMUSG00000040747.10",401.131143036133,-10.0638084235276,0.538213523594719,-18.6985424600847,6.15499969693278e-64,3.55143482513021e-61,"Cd53"
"ENSMUSG00000049422.8",133.01333965821,-10.0002368996639,0.534359837593378,-18.7144246182544,5.90208435926629e-64,3.55143482513021e-61,"Chchd10"
"ENSMUSG00000073755.5",80.0393668617666,-10.5127747830423,0.567724818118952,-18.517377517288,2.56133079612105e-63,1.41877235458737e-60,"5730409E04Rik"
"ENSMUSG00000054942.14",150.972169438666,-6.03731946553314,0.301933184448692,-19.9955479440156,8.63136043081479e-63,4.59719535561243e-60,"Miga1"
"ENSMUSG00000061718.13",277.317515591318,-9.21432986289336,0.497364753674805,-18.5263024667768,1.41416748436424e-61,7.25310789758371e-59,"Ppp1r1b"
"ENSMUSG00000074657.6",3715.31255174985,-10.1492940251639,0.554884512313145,-18.2908223241888,2.21382050690326e-61,1.09489237069987e-58,"Kif5a"
"ENSMUSG00000044349.17",537.288525409857,-9.96610399340422,0.547310796782636,-18.2092223504267,1.28347552963129e-60,6.12881694287381e-58,"Snhg11"
"ENSMUSG00000052336.9",447.132079549001,-11.974579219168,0.672000686785697,-17.8192961028725,2.96029500559562e-60,1.36647217458294e-57,"Cx3cr1"
"ENSMUSG00000021866.16",82.0706655257201,-8.34414351066594,0.453049770878535,-18.417719303743,2.12699220441551e-59,9.50148001507936e-57,"Anxa11"
"ENSMUSG00000030302.18",768.884082085165,-10.0123053853574,0.556817455117031,-17.9813066083804,3.19738531058849e-59,1.38366849315717e-56,"Atp2b2"
"ENSMUSG00000026395.17",258.358137151141,-8.70074948372654,0.476661385035115,-18.2535228505778,5.18543959600138e-59,2.17599901592204e-56,"Ptprc"
"ENSMUSG00000004267.17",1057.79031014607,-5.80684018733053,0.29768600233261,-19.5065946730086,5.92727395880255e-59,2.28002471615271e-56,"Eno2"
"ENSMUSG00000021948.18",201.383944153493,-7.97166924955737,0.431677836427378,-18.4667096081002,5.66271143490668e-59,2.28002471615271e-56,"Prkcd"
"ENSMUSG00000024403.17",500.630635283203,-4.88070947819625,0.240312312735561,-20.3098602091478,5.80761352683269e-59,2.28002471615271e-56,"Atp6v1g2"
"ENSMUSG00000078771.12",129.61106616274,-8.77269516309037,0.481462124982486,-18.220945548748,6.26421777811502e-59,2.34451048084694e-56,"Evi2a"
"ENSMUSG00000011382.9",61.1490578375955,-7.44883949862827,0.400445566427537,-18.6013783722992,1.1925741824189e-58,4.34599138898339e-56,"Dhdh"
