"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000030782.18",509.271874000173,4.91781670513322,0.331252417236838,14.8461307728876,1.41060153992862e-32,1.95481161403308e-28,"Tgfb1i1"
"ENSMUSG00000046805.12",2275.93023497499,9.00873614871216,0.684145280392264,13.1678700517336,5.9241053529279e-32,4.10481259904374e-28,"Mpeg1"
"ENSMUSG00000024030.8",633.237999868008,7.30353750229757,0.542954071548289,13.4514830719858,1.83937719726569e-31,8.49669639990265e-28,"Abcg1"
"ENSMUSG00000028707.16",47.812105131106,-5.74154517206859,0.412113987428534,-13.9319347248903,6.19412467319226e-31,2.14595449302746e-27,"Dmbx1"
"ENSMUSG00000022382.16",1000.55325964391,4.23087755341831,0.28885767450659,14.6469279746341,2.41410661806319e-29,6.69093790262393e-26,"Wnt7b"
"ENSMUSG00000045672.16",253.82077722899,4.57358979779025,0.32188164985606,14.2089174696212,6.12066419780036e-29,1.41366940755196e-25,"Col27a1"
"ENSMUSG00000033685.14",853.162287449536,5.81204526396082,0.445312801987228,13.0516015664142,1.61231477132815e-27,3.1919225858665e-24,"Ucp2"
"ENSMUSG00000051439.8",143.713701627504,7.45313324708394,0.599408021024706,12.4341566773541,2.49510966586726e-27,4.32215371869857e-24,"Cd14"
"ENSMUSG00000015243.5",5868.3020358374,4.78282147269933,0.352451010662316,13.5701738057485,3.56610237448347e-27,4.52827699656053e-24,"Abca1"
"ENSMUSG00000020053.19",431.655703397837,9.87313678787479,0.826648480243807,11.9435733855857,3.52888022901232e-27,4.52827699656053e-24,"Igf1"
"ENSMUSG00000021822.4",408.869050268313,8.26494921196312,0.676931983496458,12.2094234183963,3.594389303086e-27,4.52827699656053e-24,"Plau"
"ENSMUSG00000021998.17",658.364457963329,8.45425976947753,0.697061531634962,12.1284268114007,5.43900481392232e-27,6.28114405927796e-24,"Lcp1"
"ENSMUSG00000038147.15",349.088500509003,8.59343972560294,0.710613785421122,12.092982013444,5.9344291791408e-27,6.3261015049641e-24,"Cd84"
"ENSMUSG00000037820.16",303.850835803253,4.93763149778671,0.370596620436189,13.3234660693213,1.1386635753139e-26,1.12711427333572e-23,"Tgm2"
