"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000070570.6",598.438542275801,-8.78243727054364,0.376663665270972,-23.3163909352009,3.02342131543705e-120,4.13362162246553e-116,"Slc17a7"
"ENSMUSG00000030235.18",94.5860357562306,-6.83076202332532,0.307360326318325,-22.2239548778032,2.01518960130571e-109,1.37758361145258e-105,"Slco1c1"
"ENSMUSG00000027347.20",367.082270303802,-9.34625181246198,0.427426424100601,-21.866340697416,5.43452233457563e-106,2.4766929786106e-102,"Rasgrp1"
"ENSMUSG00000024617.17",1405.92453022212,-9.02476371359976,0.437476399680396,-20.6291441554171,1.50286316641043e-94,5.13678630279086e-91,"Camk2a"
"ENSMUSG00000003469.10",356.934987400063,-7.04050199597253,0.363527976660452,-19.3671531436179,1.46116478688942e-83,3.99540899327042e-80,"Phyhip"
"ENSMUSG00000026458.14",143.066324538633,-4.80539013256368,0.257722586357051,-18.6455917600728,1.37128604981789e-77,3.12470381218503e-74,"Ppfia4"
"ENSMUSG00000032936.14",231.235820901487,-7.39889067455082,0.405524104973217,-18.2452549276682,2.25681613501979e-74,4.40788431399866e-71,"Camkv"
"ENSMUSG00000020154.11",163.839503207096,-5.17876864594227,0.289539154635639,-17.8862463436398,1.50940014313371e-71,2.57956484461552e-68,"Ptprb"
"ENSMUSG00000053025.14",361.710074682501,-7.80059419893358,0.436390140343263,-17.8752759922524,1.83763661527883e-71,2.79157420045469e-68,"Sv2b"
"ENSMUSG00000028833.14",2674.85599554795,-2.81829084039706,0.157945229117198,-17.8434692592445,3.24884176708614e-71,4.44181646396018e-68,"Ncdn"
"ENSMUSG00000036564.18",1940.35771621717,-3.82516954216898,0.215510770215548,-17.7493196202823,1.74454725307349e-70,2.16831364036552e-67,"Ndrg4"
"ENSMUSG00000027296.8",110.712430419933,-4.62585268717644,0.266042881017472,-17.387620632753,1.02397797011441e-67,1.16665223395035e-64,"Itpka"
"ENSMUSG00000059213.8",576.10987940815,-8.14544211557383,0.478794886013793,-17.0123832846017,6.64775929913425e-65,6.99139731828949e-62,"Ddn"
"ENSMUSG00000004187.12",331.517565050543,-4.26569259653691,0.251001216928556,-16.9947088254599,8.98755388459314e-65,8.77698833643982e-62,"Kifc2"
"ENSMUSG00000027221.6",197.73157368551,-6.98135646028029,0.41546273782017,-16.8038089213722,2.28863629015053e-63,2.08601569059587e-60,"Chst1"
"ENSMUSG00000046447.4",1977.09651674641,-4.64691513420243,0.277107948831488,-16.7693317849509,4.0908326762705e-63,3.49561652187314e-60,"Camk2n1"
"ENSMUSG00000026090.17",202.814917005973,-6.58666680111262,0.394923267060843,-16.6783457711492,1.88363073240579e-62,1.51488231608541e-59,"Cracdl"
"ENSMUSG00000028528.18",359.887030338726,-6.26960836495785,0.376153621567762,-16.6676804514786,2.25164109036277e-62,1.71024649930221e-59,"Dnajc6"
"ENSMUSG00000028655.12",61.4821951265304,-6.41156000522405,0.385757283216999,-16.6207101827223,4.93446204424152e-62,3.55073500362474e-59,"Mfsd2a"
"ENSMUSG00000024403.17",414.571279392465,-3.85202599759253,0.233319750104647,-16.5096439365499,3.12722936328681e-61,2.13777399274286e-58,"Atp6v1g2"
"ENSMUSG00000038806.8",2508.86785889985,1.16740344769214,0.0710817522387119,16.4233915305251,1.3008777410041e-60,8.46933355952763e-58,"Sde2"
"ENSMUSG00000043419.12",358.891765697858,-2.75010542812018,0.168397515907272,-16.3310332299351,5.93702930281161e-60,3.68959384672911e-57,"Rnf227"
"ENSMUSG00000017740.18",416.899528007262,-5.23046424013707,0.320854598433851,-16.3016651955992,9.60395156495622e-60,5.70892286069919e-57,"Slc12a5"
"ENSMUSG00000026259.15",299.549080661725,-4.83623537541133,0.299187828962757,-16.1645458379035,8.96964915366217e-59,5.10971013453622e-56,"Ngef"
"ENSMUSG00000061718.13",206.334993883704,-8.20869562073653,0.511756280645295,-16.0402440208176,6.68910102473991e-58,3.65813556840976e-55,"Ppp1r1b"
"ENSMUSG00000019828.14",66.547517603501,-6.66337274928734,0.415612891673622,-16.0326421118814,7.55989643977687e-58,3.9753424663319e-55,"Grm1"
"ENSMUSG00000005686.18",312.029550448236,-3.38120515518026,0.210974211457708,-16.0266277656313,8.32811885511827e-58,4.2171126291547e-55,"Ampd3"
"ENSMUSG00000030701.18",1473.90795752067,-5.54710045115584,0.346861047526699,-15.9922842034572,1.44629200097071e-57,7.062037227597e-55,"Plekhb1"
"ENSMUSG00000090071.5",270.967975889753,-4.48888732149654,0.282950132993412,-15.8645881308034,1.11446181019543e-56,5.25411098930754e-54,"Cdk5r2"
"ENSMUSG00000026678.11",339.718167274082,-7.18694183440749,0.454437221712603,-15.815037789648,2.45062601259353e-56,1.11683196147263e-53,"Rgs5"
"ENSMUSG00000027438.15",781.594453162312,-3.33428491471173,0.213326265710279,-15.6299783508143,4.54957606305359e-55,2.0065098043248e-52,"Napb"
"ENSMUSG00000028488.16",263.831694579702,-6.84281340795178,0.439575310110427,-15.5668738679449,1.22237117381115e-54,5.22258084010812e-52,"Sh3gl2"
"ENSMUSG00000030729.18",434.224995268352,-5.87517056991739,0.377973142051634,-15.5438837215444,1.7504606420579e-54,7.25221148430776e-52,"Pgm2l1"
"ENSMUSG00000023800.16",80.0485867664976,-5.64365752681187,0.364660960523933,-15.4764511087319,5.00322308075072e-54,2.01188429294188e-51,"Tiam2"
"ENSMUSG00000023830.15",12271.822297278,2.69321887148319,0.174536778488937,15.4306667901167,1.01812865728365e-53,3.97710142925203e-51,"Igf2r"
"ENSMUSG00000049176.17",92.7117897707924,-6.64170761517589,0.430630791977954,-15.4232064657279,1.14286224133468e-53,4.34033682320214e-51,"Frmpd4"
"ENSMUSG00000028677.20",1825.17785196966,-1.08131715845489,0.0702004509335748,-15.403279381753,1.5557520044497e-53,5.748713893199e-51,"Rnf220"
"ENSMUSG00000035033.16",68.6005011810349,-6.24126234061099,0.406178850260003,-15.3657984324291,2.77597563641372e-53,9.98766813185484e-51,"Tbr1"
"ENSMUSG00000046093.10",690.307201075478,-10.7252283567336,0.698586083330911,-15.3527655540959,3.39403475905127e-53,1.18982674937818e-50,"Hpcal4"
"ENSMUSG00000011751.18",127.297201423004,-4.24373074173616,0.27660091551794,-15.3424320154172,3.98000117540831e-53,1.36036440175456e-50,"Sptbn4"
"ENSMUSG00000019916.15",14576.5989466672,2.98182993552195,0.195218804533678,15.2742966674993,1.13445393096671e-52,3.7829888156529e-50,"P4ha1"
"ENSMUSG00000044835.16",60.9118505620714,-5.06748412494718,0.332109737288641,-15.2584629596179,1.4461476998712e-52,4.70755508396167e-50,"Ankrd45"
"ENSMUSG00000069814.7",42.369941110673,-5.66623335456867,0.371407817901449,-15.2560960794642,1.49955626423207e-52,4.76789145222809e-50,"Ccdc92b"
"ENSMUSG00000028785.14",386.482080312754,-5.98854852600706,0.39278008249345,-15.2465687363537,1.73514910143767e-52,5.39158148064907e-50,"Hpca"
"ENSMUSG00000032224.16",198.449430518532,-5.51361739506924,0.361976054769295,-15.2319948306618,2.16872074825585e-52,6.58905557114534e-50,"Fam81a"
"ENSMUSG00000036006.21",87.0554311130026,-5.77672283878802,0.379349642615338,-15.2279643628019,2.30662133032276e-52,6.85567974525496e-50,"Ripor2"
"ENSMUSG00000041351.17",2193.63431362118,-3.46571042375281,0.22811296980668,-15.1929564841925,3.93752308106026e-52,1.14540033115438e-49,"Rap1gap"
