"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000025738.9",1301.65814076047,-5.16556021883612,0.327337700306477,-15.7805233372134,4.23660759013472e-56,7.33314407776419e-52,"Fbxl16"
"ENSMUSG00000046447.4",1987.45928007797,-5.29244145524431,0.351853726895199,-15.0415955571807,3.91986982554e-51,3.3924513405136e-47,"Camk2n1"
"ENSMUSG00000024617.17",1419.96813973961,-10.6002083009205,0.714505610529521,-14.8357243731993,8.60697952844409e-50,4.96594028859463e-46,"Camk2a"
"ENSMUSG00000070570.6",602.521299609322,-8.86156487369528,0.608336730506636,-14.5668746095854,4.56293783712601e-48,1.97449727557035e-44,"Slc17a7"
"ENSMUSG00000027350.9",507.073463617851,-7.15563652604525,0.493385790180015,-14.5031264954641,1.15755003337572e-47,4.00720670554008e-44,"Chgb"
"ENSMUSG00000045967.12",211.18888469268,-8.06424250415525,0.55992223055385,-14.4024331667961,4.9953434015736e-47,1.44107331563062e-43,"Gpr158"
"ENSMUSG00000049176.17",93.5623641880453,-8.48186361290887,0.589853089463442,-14.3796205604761,6.9474399182119e-47,1.71790339349043e-43,"Frmpd4"
"ENSMUSG00000020154.11",164.889470176679,-6.23569394484328,0.435778776803173,-14.3093107713682,1.91400807047124e-46,4.14119571147335e-43,"Ptprb"
"ENSMUSG00000090071.5",272.343020655584,-5.69661019404866,0.406798867665357,-14.0035055327018,1.48367985463472e-44,2.85344606709693e-41,"Cdk5r2"
"ENSMUSG00000071847.15",428.175856667545,-5.32917200979827,0.386531677519102,-13.7871546363362,3.0453641983623e-43,5.27122089094531e-40,"Apcdd1"
"ENSMUSG00000027223.16",3505.27589889126,-2.15733927898811,0.158417897526644,-13.6180274619872,3.12905383915552e-42,4.92370844563117e-39,"Mapk8ip1"
"ENSMUSG00000027347.20",370.249413250906,-10.2335531987478,0.752824974575938,-13.5935357411759,4.37427516546382e-42,6.3095274032511e-39,"Rasgrp1"
"ENSMUSG00000026259.15",301.237546943806,-6.10310899639029,0.453921362817271,-13.4453002134802,3.28071606794979e-41,4.36814726308791e-38,"Ngef"
"ENSMUSG00000003469.10",360.397546704271,-8.37800900895402,0.624639756932641,-13.4125452566374,5.10560166471832e-41,6.31234708675782e-38,"Phyhip"
"ENSMUSG00000059213.8",581.623026498964,-10.200359520927,0.764482692355183,-13.3428259696792,1.30420134086621e-40,1.50496140060355e-37,"Ddn"
"ENSMUSG00000027438.15",783.677287304859,-4.40019589571606,0.330884149818002,-13.2982976009468,2.36798625913017e-40,2.56171713495526e-37,"Napb"
"ENSMUSG00000030235.18",95.5229949428131,-6.78377064023811,0.511734449615178,-13.2564275188811,4.14160282364333e-40,4.21688254555544e-37,"Slco1c1"
"ENSMUSG00000028528.18",362.466565119828,-7.44050573738514,0.571106526324968,-13.0282274749411,8.45490008251577e-39,8.13032586268142e-36,"Dnajc6"
"ENSMUSG00000032589.15",641.182318847519,-5.71010492178804,0.43890631213907,-13.0098491725012,1.07554160998521e-38,9.79818406696522e-36,"Bsn"
"ENSMUSG00000020684.15",804.545468363968,-4.15393235323798,0.320239540912663,-12.9713287166211,1.77919120566374e-38,1.53980102894168e-35,"Rasl10b"
"ENSMUSG00000023067.15",11457.4897076372,3.27826027245825,0.254111173368369,12.9008899097324,4.4492917083937e-38,3.66727572288507e-35,"Cdkn1a"
"ENSMUSG00000028833.14",2686.86522980599,-3.49016731541413,0.270665513303801,-12.8947617774145,4.81749499091326e-38,3.79027367262353e-35,"Ncdn"
"ENSMUSG00000024403.17",416.319480048997,-4.73615959758375,0.367733148157646,-12.8793382410915,5.88378812062932e-38,4.42793428608578e-35,"Atp6v1g2"
"ENSMUSG00000032936.14",233.650266958501,-8.1132824795256,0.630960921610893,-12.8586132700766,7.69446713094895e-38,5.54931381539981e-35,"Camkv"
"ENSMUSG00000044252.19",1924.43815561758,-2.17411812185732,0.169609104593492,-12.818404572491,1.29334402574398e-37,8.954596696641e-35,"Osbpl1a"
"ENSMUSG00000091264.4",1704.21508857142,-2.62807589893811,0.205180733002379,-12.8085900682869,1.46777279705081e-37,9.77141513236631e-35,"Smim13"
"ENSMUSG00000003863.19",396.448466292747,-4.41901094218166,0.347198867186573,-12.7276076042236,4.15372411138766e-37,2.662844838667e-34,"Ppfia3"
"ENSMUSG00000031144.16",1498.3077246629,-6.15149741032666,0.483743704733306,-12.7164392014529,4.79204543200859e-37,2.96233979937988e-34,"Syp"
"ENSMUSG00000020785.18",264.943897730898,-4.61205044682303,0.365580055052107,-12.6157058709498,1.73000581864613e-36,1.03257485223951e-33,"Camkk1"
"ENSMUSG00000035279.9",1634.80295421687,4.15903898132871,0.332130821801248,12.5222915439553,5.63834305210097e-36,3.25313599629385e-33,"Ssc5d"
"ENSMUSG00000027296.8",111.333453169833,-5.37127204975492,0.429330011024911,-12.51082363642,6.51452201779793e-36,3.41696550321407e-33,"Itpka"
"ENSMUSG00000035864.15",1627.31521920199,-9.21940237122466,0.736805441497932,-12.5126686801899,6.36493158773363e-36,3.41696550321407e-33,"Syt1"
"ENSMUSG00000045679.15",506.485584085274,3.46621257864637,0.277010599973296,12.5129239782901,6.34450345446144e-36,3.41696550321407e-33,"Slc66a3"
"ENSMUSG00000043419.12",360.258671019702,-3.37112393533325,0.269532827164358,-12.507285182289,6.81125181246293e-36,3.46752816535062e-33,"Rnf227"
"ENSMUSG00000028785.14",389.529711499462,-7.67636846892823,0.615878379504902,-12.4640979848963,1.17190283103318e-35,5.79556174352953e-33,"Hpca"
"ENSMUSG00000027834.16",574.110689407758,-7.02235187818236,0.563636937108969,-12.4589987203495,1.24929276426578e-35,6.00666901574345e-33,"Serpini1"
"ENSMUSG00000004105.9",2067.58257922541,5.33253836147316,0.430196599054682,12.395584654065,2.76124448560032e-35,1.29174002165556e-32,"Angptl2"
"ENSMUSG00000041141.8",625.447260636177,-5.5888863992627,0.45365980547287,-12.3195538415336,7.10864775721863e-35,3.23798905341309e-32,"Pnma8a"
"ENSMUSG00000004187.12",333.120853828018,-5.10304211083598,0.414532995532179,-12.3103399870128,7.96867949381822e-35,3.53666341944871e-32,"Kifc2"
"ENSMUSG00000000278.11",6164.30894665002,2.18613743705875,0.177858990571523,12.2914080982577,1.00735879134978e-34,4.35909332986832e-32,"Scpep1"
"ENSMUSG00000094626.2",113.016103499126,-4.66824775767387,0.38562332724155,-12.1057193066272,9.8502104314913e-34,4.15847054533373e-31,"Tmem121b"
"ENSMUSG00000026090.17",204.609261191575,-6.54553573965275,0.541931167958255,-12.0781680897101,1.37754622183396e-33,5.6771303699343e-31,"Cracdl"
"ENSMUSG00000074657.6",2917.8426164699,-8.576653150241,0.711590392243309,-12.0527950401394,1.87482791752948e-33,7.54683637779482e-31,"Kif5a"
"ENSMUSG00000075318.14",807.176939964772,-3.84410939916071,0.322304960193442,-11.9269321727272,8.56729296665873e-33,3.37025622636127e-30,"Scn2a"
"ENSMUSG00000037217.16",1179.21529360468,-4.25621637861052,0.357620421397308,-11.9014914248478,1.16250763431672e-32,4.47152103164179e-30,"Syn1"
"ENSMUSG00000036564.18",1950.17163048805,-4.30880529404888,0.363904540188887,-11.8404823743402,2.41062472851348e-32,9.07076161431302e-30,"Ndrg4"
"ENSMUSG00000027221.6",199.405489417296,-7.29661898186086,0.616900697192083,-11.8278663244709,2.80173209912619e-32,1.03181235965479e-29,"Chst1"
"ENSMUSG00000053025.14",363.794149777921,-8.3958484778054,0.713695491848018,-11.7639085207971,5.98959421244625e-32,2.15987262965067e-29,"Sv2b"
"ENSMUSG00000046093.10",695.709861203645,-12.9197730819853,1.11436485500234,-11.5938447125185,4.42800264010245e-31,1.56416934076599e-28,"Hpcal4"
"ENSMUSG00000056553.15",376.903838023658,-4.71241997802247,0.408862069276859,-11.5256961506778,9.79175372008218e-31,3.38970930281805e-28,"Ptprn2"
"ENSMUSG00000040907.16",2988.64945190464,-4.65187132150012,0.405865233432328,-11.4616156751346,2.05642356869586e-30,6.9793403040307e-28,"Atp1a3"
"ENSMUSG00000026163.18",224.56947407877,-10.1946727090095,0.890027100303477,-11.4543396549761,2.2366126506308e-30,7.44490930187857e-28,"Sphkap"
"ENSMUSG00000021831.10",40063.8068204623,5.18091770091287,0.452566170526083,11.4478678220477,2.4100054390551e-30,7.87071398954806e-28,"Ero1a"
"ENSMUSG00000038806.8",2505.63443099762,1.35971063622967,0.118939900560833,11.4319133429428,2.89655063741824e-30,9.28451758945783e-28,"Sde2"
"ENSMUSG00000007207.11",240.171695373638,-3.60963037368729,0.31604211707088,-11.4213586693502,3.27080149959303e-30,1.02935096648101e-27,"Stx1a"
"ENSMUSG00000025422.11",2108.64932235212,-4.42889231715397,0.388383218351802,-11.4034080461793,4.02065203522205e-30,1.24274046567247e-27,"Agap2"
"ENSMUSG00000022075.8",1267.78756293695,-2.41891252018695,0.212740417499283,-11.3702537045886,5.88163824697504e-30,1.78605748099809e-27,"Rhobtb2"
"ENSMUSG00000028467.16",853.318921529113,-1.92573218342356,0.169451056231624,-11.3645333717558,6.27991427847057e-30,1.87412131458702e-27,"Gba2"
"ENSMUSG00000048385.11",177.703444444215,-8.00613380972728,0.7064148466549,-11.333473309117,8.95805350552839e-30,2.62804996825747e-27,"Scrt1"
"ENSMUSG00000018470.9",102.096707145772,-3.68188874658276,0.324954963902514,-11.3304585422099,9.27180659400967e-30,2.67476167226189e-27,"Kcnab3"
"ENSMUSG00000023830.15",12283.6688810158,2.97434828517887,0.262880253117448,11.3144606713765,1.11284533815159e-29,3.15774425542063e-27,"Igf2r"
"ENSMUSG00000004902.8",634.519251982609,-4.02064954049105,0.35546299176713,-11.3110214948201,1.15734206288952e-29,3.23103770428301e-27,"Slc25a18"
"ENSMUSG00000022899.11",595.469926293326,-3.78960269742649,0.335270344781369,-11.3031252432949,1.2662976063466e-29,3.47910242353226e-27,"Slc15a2"
"ENSMUSG00000069814.7",42.6634773125395,-6.76454052230086,0.598795187736215,-11.2969186473837,1.35903245061995e-29,3.67554573246575e-27,"Ccdc92b"
"ENSMUSG00000102252.6",2026.7194314561,-3.72858260639341,0.330694142326179,-11.2750186022821,1.74341766939532e-29,4.64258714454824e-27,"Snrpn"
"ENSMUSG00000027419.10",431.438252773096,-6.0956128912003,0.540776849355436,-11.2719560729454,1.80514386464364e-29,4.73412653835104e-27,"Pcsk2"
"ENSMUSG00000048142.10",1393.43335659048,-3.60603803540255,0.320145541226395,-11.2637459250213,1.98152866527582e-29,5.11914621899391e-27,"Nat8l"
"ENSMUSG00000078816.11",186.521685111975,-5.62962558855054,0.499965321238181,-11.2600321450467,2.06683310953151e-29,5.26100210189425e-27,"Prkcg"
"ENSMUSG00000040276.16",255.962594370451,-6.44122097834942,0.575967607846821,-11.183304218147,4.92225056383704e-29,1.23477152187616e-26,"Pacsin1"
"ENSMUSG00000021057.16",136.930294262975,-5.72077011617767,0.512755001549756,-11.156926990253,6.62418625815345e-29,1.63797199917683e-26,"Akap5"
"ENSMUSG00000035790.16",414.684259704024,-2.05482440423446,0.184691292177159,-11.1257243371465,9.4038922474364e-29,2.29256297057573e-26,"Cep19"
"ENSMUSG00000044024.17",112.066277374314,-4.80513992227882,0.43207537650381,-11.1210686458465,9.90780484607487e-29,2.38165394790059e-26,"Rell2"
"ENSMUSG00000061718.13",208.56249700973,-9.1326947635524,0.82129687831518,-11.1198459469216,1.00445281759052e-28,2.38165394790059e-26,"Ppp1r1b"
"ENSMUSG00000020955.10",449.67491953742,-1.60331064752424,0.145502384977698,-11.0191365438442,3.09008931168911e-28,7.22788593189551e-26,"Ap4s1"
"ENSMUSG00000017639.14",1248.70668665637,-4.53632751147779,0.411866514048206,-11.0140721732645,3.26887073173042e-28,7.46697638449202e-26,"Rab11fip4"
"ENSMUSG00000028677.20",1826.51738954395,-1.26069022476868,0.114464549909486,-11.0138049358127,3.27858458155522e-28,7.46697638449202e-26,"Rnf220"
"ENSMUSG00000028541.15",1362.45419329679,-1.14434764226912,0.103918703131922,-11.0119507632462,3.34677525196339e-28,7.52328997873173e-26,"B4galt2"
"ENSMUSG00000039059.12",64.924103693219,-9.51411425146992,0.865407508280481,-10.9937967494342,4.09336484254159e-28,9.08359641789132e-26,"Hrh3"
"ENSMUSG00000028931.13",755.109470748047,-3.69448396103445,0.337185021850877,-10.9568448229245,6.16100361682066e-28,1.34988369118416e-25,"Kcnab2"
"ENSMUSG00000027273.14",1931.87826626521,-9.45107676292375,0.865327215548137,-10.9219686993631,9.05123062176066e-28,1.95834688540069e-25,"Snap25"
"ENSMUSG00000037703.15",570.235229751053,-3.34634355870799,0.307255982421984,-10.8910607120812,1.27150621813972e-27,2.71709890491117e-25,"Lzts3"
